PlayerID,Timestamp,GameMode,Level,FinalScore,Completed,SuccessRate(%),HitRate(%),FalseAlarms,InitialResponseTime(ms),AvgInterTargetTime(ms),"HitPositions(x,y)"
Player_2,2026-02-04T16:59:27.625165,singleTarget,1,10,true,100.00,100.00,0,1846,0,"(148.21,304.34)"
Player_2,2026-02-04T16:59:37.863423,singleTarget,2,20,true,100.00,100.00,0,1317,0,"(115.42,33.95)"
Player_2,2026-02-04T16:59:46.722278,singleTarget,3,30,true,100.00,100.00,0,1475,0,"(180.38,248.85)"
Player_2,2026-02-04T17:00:01.066628,singleTarget,4,40,true,100.00,100.00,0,2114,0,"(53.23,136.90)"
Player_2,2026-02-04T17:00:16.472879,singleTarget,5,50,true,100.00,100.00,0,1585,0,"(281.95,119.59)"
Player_2,2026-02-04T17:00:26.842611,singleTarget,6,60,true,100.00,100.00,0,1189,0,"(266.95,209.16)"
Player_2,2026-02-04T17:00:38.215444,singleTarget,7,70,true,100.00,100.00,0,2847,0,"(290.06,538.24)"
Player_2,2026-02-04T17:00:49.322034,singleTarget,8,80,true,100.00,100.00,0,2171,0,"(274.71,326.37)"
Player_2,2026-02-04T17:00:58.705808,singleTarget,9,90,true,100.00,100.00,0,1347,0,"(196.80,257.19)"
Player_2,2026-02-04T17:01:08.065881,singleTarget,10,100,true,100.00,100.00,0,2131,0,"(124.99,81.10)"
Player_2,2026-02-04T17:01:19.685428,singleTarget,11,110,true,100.00,100.00,0,2389,0,"(126.57,46.10)"
Player_2,2026-02-04T17:01:32.197782,singleTarget,12,120,true,100.00,100.00,0,5179,0,"(226.81,93.14)"
Player_2,2026-02-04T17:01:47.809966,singleTarget,13,130,true,100.00,100.00,0,8125,0,"(100.68,30.27)"
Player_2,2026-02-04T17:01:58.425847,singleTarget,14,140,true,100.00,100.00,0,1577,0,"(180.02,36.47)"
Player_2,2026-02-04T17:02:15.566006,singleTarget,15,150,true,100.00,100.00,0,8210,0,"(122.32,218.56)"
