Timestamp,GameMode,Level,FinalScore,Completed,SuccessRate(%),HitRate(%),FalseAlarms,InitialResponseTime(ms),AvgInterTargetTime(ms),"HitPositions(x,y)"
2026-02-03T20:57:50.737123,singleTarget,1,10,True,100.0,100.0,0,4822,0,"(249.66,212.35)"
2026-02-03T20:58:17.269298,singleTarget,2,20,True,100.0,100.0,0,1332,0,"(255.52,52.29)"
2026-02-03T20:58:37.502763,singleTarget,3,30,True,100.0,100.0,0,2364,0,"(259.12,146.92)"
2026-02-03T20:59:09.841470,singleTarget,4,40,True,100.0,100.0,0,5384,0,"(190.01,449.28)"
2026-02-03T20:59:44.214864,singleTarget,5,50,True,100.0,100.0,0,3366,0,"(72.08,513.19)"
2026-02-03T21:00:02.397708,singleTarget,6,60,True,100.0,100.0,0,3437,0,"(253.11,54.65)"
2026-02-03T21:00:32.221843,singleTarget,7,70,True,100.0,100.0,0,5084,0,"(126.82,119.39)"
2026-02-03T21:00:52.218330,singleTarget,8,80,True,100.0,100.0,0,2003,0,"(184.97,405.30)"
2026-02-03T21:01:03.753696,singleTarget,9,90,True,100.0,100.0,0,2732,0,"(146.52,117.09)"
2026-02-03T21:01:19.583722,singleTarget,10,100,True,100.0,100.0,0,4155,0,"(133.48,155.53)"
2026-02-03T21:01:37.218797,singleTarget,11,110,True,100.0,100.0,0,2749,0,"(294.32,389.31)"
2026-02-03T21:01:50.711374,singleTarget,12,120,True,100.0,100.0,0,2641,0,"(62.15,378.75)"
2026-02-03T21:02:05.479249,singleTarget,13,130,True,100.0,100.0,0,2960,0,"(116.41,314.96)"
2026-02-03T21:02:18.495527,singleTarget,14,140,True,100.0,100.0,0,1692,0,"(255.19,57.74)"
2026-02-03T21:02:33.745765,singleTarget,15,150,True,100.0,100.0,0,1889,0,"(255.60,61.75)"
