Timestamp,GameMode,Level,FinalScore,Completed,SuccessRate(%),HitRate(%),FalseAlarms,InitialResponseTime(ms),AvgInterTargetTime(ms),"HitPositions(x,y)"
2026-02-03T21:21:31.244954,singleTarget,1,10,True,100.0,100.0,0,1372,0,"(292.65,527.67)"
2026-02-03T21:21:39.092481,singleTarget,2,20,True,100.0,100.0,0,1011,0,"(195.72,374.89)"
2026-02-03T21:21:47.315484,singleTarget,3,30,True,100.0,100.0,0,1433,0,"(146.57,145.11)"
2026-02-03T21:21:56.582639,singleTarget,4,40,True,100.0,100.0,0,2731,0,"(269.84,97.87)"
2026-02-03T21:22:05.913388,singleTarget,5,50,True,100.0,100.0,0,1656,0,"(208.70,310.30)"
2026-02-03T21:22:13.688693,singleTarget,6,60,True,100.0,100.0,0,1615,0,"(156.31,175.28)"
2026-02-03T21:22:21.091299,singleTarget,7,70,True,100.0,100.0,0,1810,0,"(53.48,108.73)"
2026-02-03T21:22:29.238197,singleTarget,8,80,True,100.0,100.0,0,2396,0,"(162.18,518.14)"
2026-02-03T21:22:36.203306,singleTarget,9,90,True,100.0,100.0,0,1920,0,"(80.19,122.24)"
2026-02-03T21:22:43.253133,singleTarget,10,100,True,100.0,100.0,0,1777,0,"(206.00,78.99)"
2026-02-03T21:22:52.170647,singleTarget,11,110,True,100.0,100.0,0,2815,0,"(222.60,454.73)"
2026-02-03T21:23:00.188081,singleTarget,12,120,True,100.0,100.0,0,3420,0,"(115.06,481.14)"
2026-02-03T21:23:20.777265,singleTarget,13,115,False,50.0,0.0,1,0,0,
2026-02-03T21:23:35.533345,singleTarget,13,10,True,100.0,100.0,0,2457,0,"(183.49,446.05)"
2026-02-03T21:23:44.572989,singleTarget,14,20,True,100.0,100.0,0,3951,0,"(268.12,388.15)"
2026-02-03T21:23:57.574328,singleTarget,15,30,True,100.0,100.0,0,6229,0,"(221.13,404.85)"
